cat,修格里城,淘金乐园,铁盟哨站,荒原站,曼德矿场,澄明数据中心,7号自由港,阿妮塔战备工厂,阿妮塔能源研究所,阿妮塔发射中心
石英砂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
手工编织地毯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水产甄选礼盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水晶工艺品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
松茸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
塑胶炸药,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
随身听,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
钛合金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
钛矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
太阳电池阵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
碳纤维,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
铁轨用特种钢材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
铁矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
土豆,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
图形加速卡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沃德烤鸡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沃德山泉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无刷电机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西大陆甄选礼盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
行李箱包,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
形态共振瞄准器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
修格里严选礼包,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
学会书籍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扬声器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
液氧甲烷燃料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
银矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荧光棒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
游戏机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
游戏卡带,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鱿鱼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
羽绒服,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鱼子酱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
折扇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
珍珠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
子弹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
阿妮塔101民用无人机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
阿妮塔202军用无人机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
阿妮塔小型桦树发电机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白兰地,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
斑节虾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宝石工艺品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杯面,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
充电电池,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
纯金线材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大龙虾,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
带鱼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
单晶硅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
弹丸加速装置,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刀具,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
靛红五月军用食品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
电子配件,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
发动机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
方便食品（军用）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
防弹背心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
蜂窝防热烧蚀材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
负片炮弹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
橄榄油,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
钢筋混凝土轨枕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高档餐具,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高导磁硅钢片,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高导热陶瓷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高端护肤品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
罐头,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海角辣椒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海角水产礼盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海盐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
航天半导体,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
航天纪念品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黑松露,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
红茶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
琥珀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
户外用品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
画材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桦石发财树,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
化妆品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黄铜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黄铜线圈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
火车玩具,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
火澄石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
火箭拼装玩具,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
火腿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
家电,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
家用太阳能电池组,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
建材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
坚果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
金箔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
金箔酒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
精钢,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
抗污染防护服,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
孔雀石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
锂电池,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
录像带,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
录音带,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
绿松石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
玛瑙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
曼德工具箱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
棉花,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
纳豆,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
年货大礼包,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
镍基高温合金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
炮弹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
啤酒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
漆黑矿渣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
汽配零件,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
汽油,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
铅矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
琴酒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青金石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
轻奢女装,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
人工晶花,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
日化用品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沙金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
砂石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石墨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石墨烯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石墨烯电池,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石英砂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
手工编织地毯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水产甄选礼盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水晶工艺品,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
松茸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
塑胶炸药,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
随身听,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
钛合金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
钛矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
太阳电池阵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
碳纤维,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
铁轨用特种钢材,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
铁矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
土豆,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
图形加速卡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沃德烤鸡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沃德山泉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无刷电机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西大陆甄选礼盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
行李箱包,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
形态共振瞄准器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
修格里严选礼包,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
学会书籍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
扬声器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
液氧甲烷燃料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
银矿石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荧光棒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
游戏机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
游戏卡带,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鱿鱼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
羽绒服,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鱼子酱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
折扇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
珍珠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
子弹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
